#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
gi|50122358|ref|YP_051525.1|	1_1324	517	512	100	100	517	76.21	  810
gi|50122359|ref|YP_051526.1|	1_1323	865	872	100	100	872	87.39	 1484
gi|50122360|ref|YP_051527.1|	1_1322	258	258	100	100	258	88.37	  478
gi|50122361|ref|YP_051528.1|	1_1321	445	445	100	100	445	93.71	  835
gi|50122362|ref|YP_051529.1|	1_1320	173	173	100	100	173	84.97	  301
gi|50122363|ref|YP_051530.1|	1_1319	406	404	100	100	407	76.41	  610
gi|50122364|ref|YP_051531.1|	1_1318	332	337	100	100	337	88.43	  607
gi|50122365|ref|YP_051532.1|	1_1317	588	588	100	100	588	93.03	 1150
gi|50122366|ref|YP_051533.1|	1_1316	143	143	100	100	143	93.01	  279
gi|50122367|ref|YP_051534.1|	1_1315	492	492	100	100	492	94.72	  979
gi|50122368|ref|YP_051535.1|	1_1314	167	167	100	100	167	95.81	  321
gi|50122369|ref|YP_051536.1|	1_2753	467	465	97	99	462	39.61	  300
gi|50122370|ref|YP_051537.1|	1_1358	1047	1047	96	98	1009	56.27	 1117
gi|50122375|ref|YP_051542.1|	1_3380	198	206	71	70	153	35.29	72.0
gi|50122377|ref|YP_051544.1|	1_2420	82	63	60	78	49	61.22	68.6
gi|50122384|ref|YP_051551.1|	1_1565	139	130	24	28	37	54.05	39.7
gi|50122385|ref|YP_051552.1|	1_3239	417	417	100	100	417	81.53	  701
gi|50122386|ref|YP_051553.1|	1_3240	367	367	99	99	366	92.08	  652
gi|50122387|ref|YP_051554.1|	1_3241	124	119	94	97	116	62.07	  155
gi|50122388|ref|YP_051555.1|	1_3244	416	416	99	99	413	75.54	  670
gi|50122389|ref|YP_051556.1|	1_3245	152	152	100	100	152	92.11	  296
gi|50122390|ref|YP_051557.1|	1_3247	486	486	100	100	486	81.48	  811
gi|50122391|ref|YP_051558.1|	1_3248	352	352	99	99	351	84.33	  621
gi|50122392|ref|YP_051559.1|	1_2461	266	336	87	71	239	35.15	  114
gi|50122393|ref|YP_051560.1|	1_2098	256	256	98	98	251	63.75	  333
gi|50122394|ref|YP_051561.1|	1_3249	244	241	100	100	244	65.57	  358
gi|50122395|ref|YP_051562.1|	1_3250	255	255	100	100	255	88.24	  481
gi|50122396|ref|YP_051563.1|	1_3251	193	193	99	99	191	94.24	  353
gi|50122397|ref|YP_051564.1|	1_3252	815	814	98	98	801	78.65	 1323
gi|50122398|ref|YP_051565.1|	1_2537	116	115	99	100	115	86.09	  221
gi|50122399|ref|YP_051566.1|	1_3253	400	400	100	100	400	80.25	  670
gi|50122400|ref|YP_051567.1|	1_3254	342	343	100	99	342	83.33	  571
gi|50122406|ref|YP_051573.1|	1_3255	181	180	99	99	179	79.33	  310
gi|50122407|ref|YP_051574.1|	1_3256	229	230	99	99	227	78.85	  350
gi|50122408|ref|YP_051575.1|	1_3257	205	204	99	100	204	83.82	  356
gi|50122409|ref|YP_051576.1|	1_3258	385	385	100	100	385	90.13	  729
gi|50122410|ref|YP_051577.1|	1_3259	255	255	100	100	255	80.78	  438
gi|50122411|ref|YP_051578.1|	1_3260	420	416	99	99	414	77.05	  629
gi|50122412|ref|YP_051579.1|	1_3261	414	414	99	99	409	89.00	  770
gi|50122413|ref|YP_051580.1|	1_3262	247	243	98	99	242	90.08	  452
gi|50122414|ref|YP_051581.1|	1_3263	217	218	100	99	217	87.10	  358
gi|50122415|ref|YP_051582.1|	1_3264	222	221	99	99	219	89.50	  360
gi|50122416|ref|YP_051583.1|	1_3265	268	263	98	100	263	83.65	  458
gi|50122417|ref|YP_051584.1|	1_3266	280	284	99	98	279	82.44	  447
gi|50122418|ref|YP_051585.1|	1_3267	528	529	100	100	529	80.72	  847
gi|50122419|ref|YP_051586.1|	1_3268	63	65	92	89	58	74.14	88.6
gi|50122420|ref|YP_051587.1|	1_3269	496	470	91	96	452	73.67	  617
gi|50122421|ref|YP_051588.1|	1_3270	128	126	99	100	127	77.95	  209
gi|50122422|ref|YP_051589.1|	1_3013	130	130	100	100	130	73.08	  178
gi|50122423|ref|YP_051590.1|	1_3277	400	400	100	100	400	88.50	  731
gi|50122424|ref|YP_051591.1|	1_3278	393	405	99	99	407	75.18	  592
gi|50122425|ref|YP_051592.1|	1_3279	334	332	100	100	334	76.05	  533
gi|50122426|ref|YP_051593.1|	1_4078	296	362	28	22	84	32.14	39.3
gi|50122428|ref|YP_051595.1|	1_1296	386	380	98	99	378	68.52	  540
gi|50122429|ref|YP_051596.1|	1_3280	406	401	97	99	395	77.22	  547
gi|50122430|ref|YP_051597.1|	1_3281	243	253	95	91	229	81.39	  357
gi|50122431|ref|YP_051598.1|	1_3282	113	113	98	98	111	74.77	  171
gi|50122432|ref|YP_051599.1|	1_3283	171	170	99	99	169	78.11	  271
gi|50122433|ref|YP_051600.1|	1_3284	391	391	100	100	391	72.63	  602
gi|50122434|ref|YP_051601.1|	1_3285	511	510	99	98	499	85.27	  872
gi|50122437|ref|YP_051604.1|	1_3286	383	367	99	99	383	71.28	  522
gi|50122438|ref|YP_051605.1|	1_3287	139	141	100	100	141	80.85	  244
gi|50122439|ref|YP_051606.1|	1_3288	250	238	94	99	235	74.04	  358
gi|50122440|ref|YP_051607.1|	1_3289	882	888	99	99	882	84.01	 1483
gi|50122441|ref|YP_051608.1|	1_3290	452	451	95	96	431	76.80	  716
gi|50122442|ref|YP_051609.1|	1_3291	111	107	96	96	107	58.88	  132
gi|50122443|ref|YP_051610.1|	1_3292	426	434	99	98	424	84.91	  691
gi|50122444|ref|YP_051611.1|	1_3293	187	188	98	98	184	83.15	  327
gi|50122445|ref|YP_051612.1|	1_3294	343	343	100	100	343	85.42	  604
gi|50122446|ref|YP_051613.1|	1_3295	217	217	100	100	217	91.71	  353
gi|50122447|ref|YP_051614.1|	1_3296	271	271	100	100	271	92.25	  483
gi|50122448|ref|YP_051615.1|	1_3297	136	135	100	100	136	75.74	  167
gi|50122449|ref|YP_051616.1|	1_3298	238	235	98	99	233	77.68	  383
gi|50122450|ref|YP_051617.1|	1_3299	572	572	100	100	572	88.64	 1044
gi|50122451|ref|YP_051618.1|	1_3300	330	330	100	100	330	94.85	  627
gi|50122452|ref|YP_051619.1|	1_3301	344	406	100	100	411	56.90	  394
gi|50122453|ref|YP_051620.1|	1_3302	208	208	100	100	208	86.06	  369
gi|50122454|ref|YP_051621.1|	1_3303	348	347	96	96	334	71.26	  490
gi|50122455|ref|YP_051622.1|	1_3304	165	165	100	100	165	89.09	  303
gi|50122456|ref|YP_051623.1|	1_3305	237	228	93	95	221	74.66	  336
gi|50122457|ref|YP_051624.1|	1_3306	111	112	85	84	94	87.23	  145
gi|50122461|ref|YP_051628.1|	1_3307	114	114	96	100	114	47.37	  112
gi|50122462|ref|YP_051629.1|	1_3308	205	207	97	96	198	81.31	  337
gi|50122463|ref|YP_051630.1|	1_3309	496	475	96	100	475	87.79	  865
gi|50122464|ref|YP_051631.1|	1_3310	302	302	100	100	302	94.70	  603
gi|50122465|ref|YP_051632.1|	1_3311	480	473	100	100	480	80.21	  732
gi|50122466|ref|YP_051633.1|	1_3312	244	244	100	100	244	86.07	  436
gi|50122467|ref|YP_051634.1|	1_3313	577	571	99	100	571	85.99	 1048
gi|50122468|ref|YP_051635.1|	1_3314	609	607	100	100	611	80.20	  997
gi|50122471|ref|YP_051638.1|	1_3315	559	577	99	97	561	77.54	  915
gi|50122472|ref|YP_051639.1|	1_3316	430	429	99	99	428	78.50	  726
gi|50122473|ref|YP_051640.1|	1_3317	448	444	99	100	444	74.32	  697
gi|50122474|ref|YP_051641.1|	1_3318	138	122	87	98	120	92.50	  236
gi|50122475|ref|YP_051642.1|	1_3319	223	223	100	100	223	82.06	  392
gi|50122476|ref|YP_051643.1|	1_3320	327	324	99	96	313	65.85	  442
gi|50122480|ref|YP_051647.1|	1_3321	379	379	100	100	379	86.81	  703
gi|50122481|ref|YP_051648.1|	1_3322	519	524	99	99	518	90.93	  925
gi|50122482|ref|YP_051649.1|	1_2833	296	298	99	99	294	62.24	  358
gi|50122483|ref|YP_051650.1|	1_2832	472	472	100	100	472	72.25	  713
gi|50122484|ref|YP_051651.1|	1_2831	226	225	99	100	225	84.89	  397
gi|50122487|ref|YP_051654.1|	1_3323	431	432	100	99	431	96.98	  842
gi|50122488|ref|YP_051655.1|	1_3324	545	545	100	100	545	96.15	 1064
gi|50122489|ref|YP_051656.1|	1_3325	270	265	97	98	261	81.99	  451
gi|50122490|ref|YP_051657.1|	1_3326	745	745	99	99	744	89.78	 1406
gi|50122491|ref|YP_051658.1|	1_3327	450	444	98	98	441	73.92	  675
gi|50122492|ref|YP_051659.1|	1_3328	933	923	99	99	933	71.49	 1311
gi|50122493|ref|YP_051660.1|	1_3329	381	380	99	100	380	86.58	  636
gi|50122494|ref|YP_051661.1|	1_3330	294	294	100	100	294	91.50	  526
gi|50122495|ref|YP_051662.1|	1_3331	256	256	100	100	256	89.45	  479
gi|50122496|ref|YP_051663.1|	1_3332	446	446	100	100	446	95.29	  891
gi|50122497|ref|YP_051664.1|	1_3333	450	460	100	97	450	90.44	  823
gi|50122498|ref|YP_051665.1|	1_3334	450	450	99	99	447	88.37	  807
gi|50122499|ref|YP_051666.1|	1_3336	524	524	100	100	524	91.22	  989
gi|50122500|ref|YP_051667.1|	1_3337	511	511	99	99	510	73.14	  725
gi|50122503|ref|YP_051670.1|	1_3341	73	73	99	99	72	80.56	  119
gi|50122504|ref|YP_051671.1|	1_3342	681	683	99	98	672	80.95	 1116
gi|50122505|ref|YP_051672.1|	1_3343	476	475	99	99	471	90.23	  860
gi|50122506|ref|YP_051673.1|	1_3344	951	949	99	98	935	77.05	 1451
gi|50122507|ref|YP_051674.1|	1_3345	445	443	99	99	442	61.09	  545
gi|50122508|ref|YP_051675.1|	1_3346	206	207	99	99	205	69.90	  259
gi|50122509|ref|YP_051676.1|	1_3347	414	415	100	99	414	78.50	  676
gi|50122510|ref|YP_051677.1|	1_3348	272	273	100	100	273	79.85	  424
gi|50122511|ref|YP_051678.1|	1_3349	118	120	99	98	117	84.62	  202
gi|50122512|ref|YP_051679.1|	1_3350	211	213	100	99	211	83.89	  366
gi|50122513|ref|YP_051680.1|	1_3351	528	528	100	100	528	65.15	  653
gi|50122514|ref|YP_051681.1|	1_3352	176	176	100	100	176	89.20	  318
gi|50122515|ref|YP_051682.1|	1_3353	116	115	99	100	115	81.74	  192
gi|50122516|ref|YP_051683.1|	1_3354	1345	1240	96	99	1286	60.09	 1556
gi|50122517|ref|YP_051684.1|	1_3355	619	578	90	99	558	76.74	  895
gi|50122518|ref|YP_051685.1|	1_3356	212	213	99	99	210	81.43	  374
gi|50122519|ref|YP_051686.1|	1_3357	441	438	97	95	414	87.38	  748
gi|50122520|ref|YP_051687.1|	1_3358	68	68	100	100	68	85.29	  123
gi|50122522|ref|YP_051689.1|	1_3359	246	246	100	100	246	81.71	  398
gi|50122523|ref|YP_051690.1|	1_3360	650	649	99	99	647	85.94	 1160
gi|50122524|ref|YP_051691.1|	1_1637	184	184	99	99	182	70.88	  256
gi|50122525|ref|YP_051692.1|	1_3362	140	118	47	53	64	44.78	54.3
gi|50122526|ref|YP_051693.1|	1_1390	555	555	100	100	555	70.99	  822
gi|50122527|ref|YP_051694.1|	1_3361	221	221	100	100	221	74.21	  348
gi|50122528|ref|YP_051695.1|	1_3363	206	206	100	100	206	88.35	  371
gi|50122529|ref|YP_051696.1|	1_3364	236	264	100	89	241	49.79	  191
gi|50122530|ref|YP_051697.1|	1_3365	120	117	93	95	111	62.16	  146
gi|50122531|ref|YP_051698.1|	1_3366	150	149	99	100	149	92.62	  274
gi|50122532|ref|YP_051699.1|	1_3367	75	75	100	100	75	98.67	  150
gi|50122533|ref|YP_051700.1|	1_3368	106	106	100	100	106	89.62	  194
gi|50122534|ref|YP_051701.1|	1_3369	130	130	100	100	130	90.77	  248
gi|50122535|ref|YP_051702.1|	1_3370	250	249	100	100	250	62.40	  323
gi|50122536|ref|YP_051703.1|	1_3371	646	646	99	99	643	71.23	  945
gi|50122537|ref|YP_051704.1|	1_4159	373	407	98	99	428	27.10	  122
gi|50122540|ref|YP_051707.1|	1_3372	102	121	96	77	93	46.00	68.6
gi|50122542|ref|YP_051709.1|	1_3374	244	244	99	99	242	86.78	  444
gi|50122543|ref|YP_051710.1|	1_3375	818	825	99	98	807	86.77	 1441
gi|50122544|ref|YP_051711.1|	1_3376	141	125	89	100	125	92.00	  239
gi|50122545|ref|YP_051712.1|	1_3377	523	528	99	98	519	71.68	  671
gi|50122546|ref|YP_051713.1|	1_4207	610	771	85	68	535	28.60	  210
gi|50122547|ref|YP_051714.1|	1_3382	338	337	97	97	328	72.26	  488
gi|50122548|ref|YP_051715.1|	1_3383	237	244	97	90	220	80.95	  371
gi|50122549|ref|YP_051716.1|	1_3384	273	273	100	100	273	76.19	  430
gi|50122550|ref|YP_051717.1|	1_3385	184	184	100	100	184	83.15	  293
gi|50122551|ref|YP_051718.1|	1_3386	96	96	100	100	96	84.38	  165
gi|50122552|ref|YP_051719.1|	1_3387	197	197	100	94	185	83.76	  323
gi|50122553|ref|YP_051720.1|	1_3388	379	379	100	100	379	86.28	  686
gi|50122559|ref|YP_051726.1|	1_3389	43	42	98	100	42	69.05	62.0
gi|50122560|ref|YP_051727.1|	1_3390	151	151	99	99	150	67.33	  211
gi|50122561|ref|YP_051728.1|	1_3391	407	415	99	97	402	80.35	  630
gi|50122562|ref|YP_051729.1|	1_3393	738	588	79	100	588	81.12	  971
gi|50122563|ref|YP_051730.1|	1_364	551	558	100	100	562	63.70	  647
gi|50122564|ref|YP_051731.1|	1_3400	155	157	95	94	148	70.27	  224
gi|50122565|ref|YP_051732.1|	1_3401	255	255	100	100	255	84.31	  458
gi|50122566|ref|YP_051733.1|	1_3402	105	105	100	100	105	90.48	  194
gi|50122567|ref|YP_051734.1|	1_3403	478	478	100	100	478	85.77	  873
gi|50122568|ref|YP_051735.1|	1_3404	445	446	99	97	433	89.89	  801
gi|50122569|ref|YP_051736.1|	1_3405	114	108	89	94	101	84.16	  173
gi|50122570|ref|YP_051737.1|	1_3406	341	336	98	99	334	72.16	  511
gi|50122571|ref|YP_051738.1|	1_2519	184	200	84	78	156	27.56	56.6
gi|50122573|ref|YP_051740.1|	1_3407	420	420	99	98	410	84.63	  735
gi|50122574|ref|YP_051741.1|	1_3408	307	311	99	98	306	79.74	  499
gi|50122575|ref|YP_051742.1|	1_1860	302	302	100	99	302	57.95	  361
gi|50122576|ref|YP_051743.1|	1_1859	293	291	97	99	287	60.98	  357
gi|50122577|ref|YP_051744.1|	1_1858	218	214	96	97	211	51.66	  224
gi|50122581|ref|YP_051748.1|	1_3417	340	338	93	94	317	84.86	  560
gi|50122582|ref|YP_051749.1|	1_3418	90	91	100	100	91	72.53	99.0
gi|50122583|ref|YP_051750.1|	1_3419	462	468	99	98	458	78.38	  755
gi|50122584|ref|YP_051751.1|	1_3420	328	333	100	98	328	82.01	  548
gi|50122585|ref|YP_051752.1|	1_3421	468	467	100	100	468	94.66	  908
gi|50122586|ref|YP_051753.1|	1_3422	360	358	99	99	357	79.27	  581
gi|50122589|ref|YP_051756.1|	1_3426	156	158	99	97	154	88.96	  279
gi|50122590|ref|YP_051757.1|	1_3427	216	204	94	100	204	82.84	  348
gi|50122591|ref|YP_051758.1|	1_3428	397	397	100	100	397	77.83	  656
gi|50122593|ref|YP_051760.1|	1_1497	159	159	100	100	159	67.30	  241
gi|50122600|ref|YP_051767.1|	1_3434	326	326	100	100	326	90.80	  624
gi|50122601|ref|YP_051768.1|	1_3433	1098	1091	99	99	1098	72.59	 1644
gi|50122602|ref|YP_051769.1|	1_3432	443	445	99	99	441	73.02	  628
gi|50122603|ref|YP_051770.1|	1_3431	310	312	100	100	314	72.61	  459
gi|50122604|ref|YP_051771.1|	1_3430	337	335	100	100	337	82.79	  571
gi|50122605|ref|YP_051772.1|	1_3429	184	184	100	100	184	69.02	  267
gi|50122609|ref|YP_051776.1|	1_3439	139	139	100	100	139	81.29	  229
gi|50122610|ref|YP_051777.1|	1_3440	944	943	99	99	942	92.68	 1801
gi|50122611|ref|YP_051778.1|	1_3441	187	181	100	100	190	73.68	  231
gi|50122612|ref|YP_051779.1|	1_1573	583	612	98	93	570	81.40	  985
gi|50122667|ref|YP_051834.1|	1_3461	349	346	98	96	334	81.23	  538
gi|50122668|ref|YP_051835.1|	1_3462	350	350	100	100	350	90.29	  625
gi|50122669|ref|YP_051836.1|	1_3463	332	333	99	99	331	90.94	  607
gi|50122670|ref|YP_051837.1|	1_3464	363	366	100	99	364	84.07	  621
gi|50122671|ref|YP_051838.1|	1_3465	368	373	98	97	362	78.45	  570
gi|50122672|ref|YP_051839.1|	1_3466	820	821	99	99	815	73.87	 1259
gi|50122673|ref|YP_051840.1|	1_3467	435	435	99	99	433	85.91	  787
gi|50122674|ref|YP_051841.1|	1_3468	183	182	99	100	182	54.40	  194
gi|50122675|ref|YP_051842.1|	1_3469	304	303	98	95	297	71.72	  392
gi|50122678|ref|YP_051845.1|	1_3472	242	238	88	89	212	66.98	  293
gi|50122679|ref|YP_051846.1|	1_3473	284	284	100	100	284	83.10	  452
gi|50122680|ref|YP_051847.1|	1_3474	292	292	100	100	292	78.42	  458
gi|50122681|ref|YP_051848.1|	1_3484	271	257	93	98	252	88.89	  469
gi|50122682|ref|YP_051849.1|	1_3485	326	326	100	100	326	89.88	  604
gi|50122683|ref|YP_051850.1|	1_3486	442	428	98	98	433	60.74	  473
gi|50122684|ref|YP_051851.1|	1_3487	378	378	100	100	378	82.28	  623
gi|50122685|ref|YP_051852.1|	1_3488	294	294	100	100	294	88.10	  540
gi|50122686|ref|YP_051853.1|	1_3489	471	473	99	98	466	81.12	  748
gi|50122687|ref|YP_051854.1|	1_3490	395	391	99	100	394	85.03	  697
gi|50122688|ref|YP_051855.1|	1_3491	155	157	100	97	155	72.90	  232
gi|50122689|ref|YP_051856.1|	1_3492	229	227	98	99	224	80.80	  352
gi|50122691|ref|YP_051858.1|	1_1863	316	246	61	74	187	31.16	  102
gi|50122697|ref|YP_051864.1|	1_2141	419	425	98	98	417	38.85	  286
gi|50122699|ref|YP_051866.1|	1_3494	119	120	98	98	117	79.49	  195
gi|50122700|ref|YP_051867.1|	1_3495	865	316	37	100	316	93.67	  596
gi|50122702|ref|YP_051869.1|	1_3971	103	105	93	74	79	39.24	63.2
gi|50122703|ref|YP_051870.1|	1_3499	747	715	95	100	723	69.29	 1027
gi|50122705|ref|YP_051872.1|	1_3500	327	328	99	99	327	68.81	  488
gi|50122706|ref|YP_051873.1|	1_3501	442	458	99	99	457	61.93	  528
gi|50122707|ref|YP_051874.1|	1_3502	395	394	99	92	368	72.82	  590
gi|50122708|ref|YP_051875.1|	1_806	222	207	92	99	205	93.66	  393
gi|50122709|ref|YP_051876.1|	1_3503	475	474	99	100	474	95.15	  919
gi|50122710|ref|YP_051877.1|	1_3504	625	626	100	100	628	85.83	  986
gi|50122711|ref|YP_051878.1|	1_3505	887	887	100	100	887	92.56	 1727
gi|50122712|ref|YP_051879.1|	1_3506	254	254	100	94	239	93.70	  454
gi|50122713|ref|YP_051880.1|	1_3507	452	448	99	100	449	87.75	  798
gi|50122714|ref|YP_051881.1|	1_694	477	478	94	95	453	45.92	  429
gi|50122716|ref|YP_051883.1|	1_3508	284	284	100	96	273	77.11	  407
gi|50122717|ref|YP_051884.1|	1_3509	191	186	94	96	179	75.42	  282
gi|50122718|ref|YP_051885.1|	1_3510	290	287	99	100	287	74.56	  448
gi|50122719|ref|YP_051886.1|	1_3511	296	296	99	99	295	76.27	  446
gi|50122720|ref|YP_051887.1|	1_3512	148	147	98	99	145	70.34	  197
gi|50122721|ref|YP_051888.1|	1_3513	490	473	96	98	471	69.21	  640
gi|50122722|ref|YP_051889.1|	1_3514	401	401	100	100	401	56.36	  418
gi|50122723|ref|YP_051890.1|	1_3515	346	346	100	100	346	86.13	  624
gi|50122724|ref|YP_051891.1|	1_3516	208	208	100	100	208	71.15	  301
gi|50122725|ref|YP_051892.1|	1_3517	250	249	100	100	250	71.20	  372
gi|50122726|ref|YP_051893.1|	1_3518	64	91	97	68	62	69.35	88.6
gi|50122727|ref|YP_051894.1|	1_3519	131	132	98	97	128	73.44	  197
gi|50122728|ref|YP_051895.1|	1_3520	900	897	100	100	900	90.22	 1680
gi|50122729|ref|YP_051896.1|	1_3521	171	166	98	99	171	57.89	  191
gi|50122730|ref|YP_051897.1|	1_3522	175	173	97	98	169	71.01	  234
gi|50122731|ref|YP_051898.1|	1_3523	306	305	99	100	305	95.41	  608
gi|50122732|ref|YP_051899.1|	1_3524	383	383	100	100	383	98.17	  753
gi|50122733|ref|YP_051900.1|	1_3525	418	418	100	100	418	97.61	  842
gi|50122734|ref|YP_051901.1|	1_3526	294	284	90	96	265	81.02	  468
gi|50122735|ref|YP_051902.1|	1_699	306	366	81	68	252	38.10	  166
gi|50122736|ref|YP_051903.1|	1_3527	486	455	94	99	450	90.22	  813
gi|50122737|ref|YP_051904.1|	1_3528	363	363	95	99	344	87.74	  616
gi|50122738|ref|YP_051905.1|	1_3529	400	400	100	100	400	91.25	  698
gi|50122739|ref|YP_051906.1|	1_3530	438	437	99	100	437	89.24	  783
gi|50122740|ref|YP_051907.1|	1_3531	360	360	100	100	360	92.78	  686
gi|50122741|ref|YP_051908.1|	1_3532	453	453	100	100	453	77.04	  669
gi|50122742|ref|YP_051909.1|	1_3533	495	494	99	99	494	81.98	  749
gi|50122743|ref|YP_051910.1|	1_3534	587	587	100	100	587	91.48	 1113
gi|50122744|ref|YP_051911.1|	1_3535	106	107	100	99	106	83.96	  169
gi|50122745|ref|YP_051912.1|	1_3536	314	313	100	100	314	87.90	  558
gi|50122746|ref|YP_051913.1|	1_3537	152	152	100	100	152	91.45	  287
gi|50122747|ref|YP_051914.1|	1_3538	145	153	100	95	145	72.41	  216
gi|50122748|ref|YP_051915.1|	1_3539	334	334	100	100	334	89.52	  621
gi|50122749|ref|YP_051916.1|	1_3540	163	163	100	100	163	92.02	  303
gi|50122750|ref|YP_051917.1|	1_3541	572	572	100	100	572	89.69	 1088
gi|50122751|ref|YP_051918.1|	1_3542	601	601	99	99	599	71.79	  914
gi|50122752|ref|YP_051919.1|	1_3543	532	524	100	100	532	89.10	  976
gi|50122753|ref|YP_051920.1|	1_3544	363	363	100	100	363	91.46	  691
gi|50122754|ref|YP_051921.1|	1_3545	466	466	100	100	466	90.56	  870
gi|50122755|ref|YP_051922.1|	1_3546	200	200	99	99	199	87.44	  367
gi|50122756|ref|YP_051923.1|	1_2828	103	104	94	93	97	54.64	  110
gi|50122757|ref|YP_051924.1|	1_2827	244	242	92	92	225	60.00	  261
gi|50122758|ref|YP_051925.1|	1_2826	278	277	98	98	272	61.03	  351
gi|50122762|ref|YP_051929.1|	1_3552	552	555	99	99	551	71.51	  810
gi|161501870|ref|YP_051932.2|	1_3553	327	327	96	100	314	79.51	  543
gi|50122766|ref|YP_051933.1|	1_3554	535	536	100	99	535	77.76	  696
gi|229220651|ref|YP_051934.2|	1_3555	236	230	97	99	230	75.22	  354
gi|50122768|ref|YP_051935.1|	1_693	540	521	63	65	377	25.73	  102
gi|50122769|ref|YP_051936.1|	1_3556	554	554	100	100	554	81.95	  937
gi|50122770|ref|YP_051937.1|	1_3557	97	97	99	99	96	86.46	  172
gi|50122771|ref|YP_051938.1|	1_3558	256	255	100	100	256	71.48	  352
gi|50122773|ref|YP_051940.1|	1_3569	788	790	99	99	784	77.55	 1248
gi|50122774|ref|YP_051941.1|	1_3570	967	967	100	100	967	85.42	 1716
gi|50122775|ref|YP_051942.1|	1_3571	217	217	100	100	217	89.86	  417
gi|50122776|ref|YP_051943.1|	1_3572	291	325	98	98	321	68.54	  388
gi|50122777|ref|YP_051944.1|	1_3573	787	803	100	99	797	71.52	 1209
gi|50122778|ref|YP_051945.1|	1_3574	431	430	99	99	428	78.50	  700
gi|50122779|ref|YP_051946.1|	1_3575	333	333	100	100	333	81.98	  541
gi|50122780|ref|YP_051947.1|	1_3576	272	272	100	100	272	85.66	  496
gi|50122781|ref|YP_051948.1|	1_3577	125	125	100	100	125	77.60	  221
gi|50122782|ref|YP_051949.1|	1_3578	281	279	98	99	275	86.55	  493
gi|50122784|ref|YP_051951.1|	1_3011	301	298	99	99	302	38.08	  151
gi|50122785|ref|YP_051952.1|	1_3580	160	160	100	100	160	91.25	  292
gi|50122786|ref|YP_051953.1|	1_3581	156	156	100	100	156	82.69	  251
gi|50122787|ref|YP_051954.1|	1_3582	273	260	94	99	257	87.55	  468
gi|50122788|ref|YP_051955.1|	1_3583	204	220	99	92	203	80.30	  330
gi|50122789|ref|YP_051956.1|	1_105	122	123	97	96	118	46.61	  118
gi|50122790|ref|YP_051957.1|	1_106	229	233	99	97	226	62.39	  281
gi|50122791|ref|YP_051958.1|	1_3584	1074	1074	100	100	1074	94.23	 2102
gi|50122792|ref|YP_051959.1|	1_3585	382	382	100	100	382	91.62	  707
gi|50122793|ref|YP_051960.1|	1_3586	273	273	100	100	273	83.15	  452
gi|50122794|ref|YP_051961.1|	1_3588	316	316	100	100	316	83.86	  559
gi|50122795|ref|YP_051962.1|	1_3589	157	152	92	95	145	75.86	  225
gi|50122796|ref|YP_051963.1|	1_3590	170	168	98	99	166	66.27	  233
gi|50122797|ref|YP_051964.1|	1_3591	937	941	100	100	941	87.46	 1718
gi|50122798|ref|YP_051965.1|	1_3592	313	313	100	100	313	85.94	  548
gi|50122799|ref|YP_051966.1|	1_3593	87	87	100	100	87	93.10	  162
gi|50122800|ref|YP_051967.1|	1_3594	306	304	97	97	296	84.46	  526
gi|50122801|ref|YP_051968.1|	1_3595	393	391	99	100	391	70.84	  495
gi|50122802|ref|YP_051969.1|	1_3596	379	378	100	100	379	88.92	  667
gi|50122803|ref|YP_051970.1|	1_3597	635	636	100	100	636	92.77	 1171
gi|50122804|ref|YP_051971.1|	1_3598	191	190	99	99	189	91.53	  342
gi|50122805|ref|YP_051972.1|	1_3599	445	439	98	98	435	78.16	  654
gi|50122806|ref|YP_051973.1|	1_3600	195	195	99	99	194	87.11	  351
gi|50122807|ref|YP_051974.1|	1_3601	362	381	99	94	360	50.83	  364
gi|50122808|ref|YP_051975.1|	1_3602	317	317	100	100	317	90.54	  602
gi|50122809|ref|YP_051976.1|	1_3603	257	259	100	99	257	81.32	  435
gi|50122810|ref|YP_051977.1|	1_3604	429	429	100	99	428	84.85	  736
gi|50122811|ref|YP_051978.1|	1_3605	309	309	100	100	309	91.26	  592
gi|50122812|ref|YP_051979.1|	1_3606	819	818	99	99	818	88.02	 1462
gi|50122813|ref|YP_051980.1|	1_3607	228	233	99	97	226	74.78	  346
gi|50122814|ref|YP_051981.1|	1_3608	238	238	100	100	238	97.06	  476
gi|50122815|ref|YP_051982.1|	1_3609	160	158	99	100	158	74.68	  255
gi|50122817|ref|YP_051984.1|	1_3610	295	288	97	99	287	84.32	  513
gi|50122818|ref|YP_051985.1|	1_3611	216	216	100	100	216	77.78	  341
gi|50122819|ref|YP_051986.1|	1_3612	179	179	96	96	171	87.72	  315
gi|50122820|ref|YP_051987.1|	1_3613	110	110	99	99	109	76.15	  146
gi|50122821|ref|YP_051988.1|	1_3614	644	643	99	100	643	72.16	  969
gi|50122822|ref|YP_051989.1|	1_3615	555	554	99	100	554	90.43	 1043
gi|50122823|ref|YP_051990.1|	1_3616	575	568	98	100	569	68.54	  698
gi|50122824|ref|YP_051991.1|	1_3617	301	298	98	99	296	72.97	  455
gi|50122825|ref|YP_051992.1|	1_3618	333	333	100	100	333	78.38	  526
gi|50122826|ref|YP_051993.1|	1_3619	410	410	100	100	410	90.49	  764
