#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
gi|50122432|ref|YP_051599.1|	1_900	171	170	97	98	166	79.52	  273
gi|50122433|ref|YP_051600.1|	1_899	391	391	100	100	392	74.23	  597
gi|50122434|ref|YP_051601.1|	1_898	511	513	98	98	501	84.83	  868
gi|50122437|ref|YP_051604.1|	1_897	383	349	100	100	385	66.67	  485
gi|50122438|ref|YP_051605.1|	1_896	139	141	100	100	141	78.01	  239
gi|50122439|ref|YP_051606.1|	1_895	250	237	94	99	235	74.04	  349
gi|50122440|ref|YP_051607.1|	1_894	882	887	99	99	881	79.68	 1398
gi|50122441|ref|YP_051608.1|	1_893	452	466	96	93	432	74.77	  683
gi|50122443|ref|YP_051610.1|	1_892	426	431	99	99	425	85.65	  724
gi|50122444|ref|YP_051611.1|	1_888	187	188	100	99	187	83.42	  335
gi|50122445|ref|YP_051612.1|	1_887	343	343	100	100	343	82.51	  587
gi|50122446|ref|YP_051613.1|	1_886	217	217	100	100	217	79.72	  306
gi|50122447|ref|YP_051614.1|	1_885	271	271	100	100	271	87.08	  491
gi|50122448|ref|YP_051615.1|	1_884	136	135	100	100	137	66.43	  166
gi|50122449|ref|YP_051616.1|	1_883	238	235	98	99	233	74.25	  369
gi|50122450|ref|YP_051617.1|	1_882	572	572	99	99	570	88.25	 1052
gi|50122451|ref|YP_051618.1|	1_881	330	330	100	100	330	94.24	  625
gi|50122452|ref|YP_051619.1|	1_880	344	401	100	100	402	59.20	  421
gi|50122453|ref|YP_051620.1|	1_879	208	208	100	100	208	85.58	  369
gi|50122454|ref|YP_051621.1|	1_878	348	357	96	94	334	67.66	  474
gi|50122455|ref|YP_051622.1|	1_877	165	165	100	100	165	90.91	  305
gi|50122456|ref|YP_051623.1|	1_876	237	233	99	99	235	67.66	  327
gi|50122457|ref|YP_051624.1|	1_875	111	115	92	82	94	82.35	  147
gi|50122460|ref|YP_051627.1|	1_387	240	256	100	98	250	59.60	  315
gi|50122461|ref|YP_051628.1|	1_874	114	107	96	100	110	43.64	79.3
gi|50122462|ref|YP_051629.1|	1_873	205	207	97	96	199	81.41	  340
gi|50122463|ref|YP_051630.1|	1_872	496	476	96	100	476	86.13	  842
gi|50122464|ref|YP_051631.1|	1_871	302	302	100	100	302	94.70	  605
gi|50122465|ref|YP_051632.1|	1_870	480	472	100	100	480	75.62	  709
gi|50122466|ref|YP_051633.1|	1_869	244	244	100	100	244	81.56	  418
gi|50122467|ref|YP_051634.1|	1_868	577	571	99	100	571	86.51	 1048
gi|50122468|ref|YP_051635.1|	1_867	609	605	100	100	609	77.83	  941
gi|50122471|ref|YP_051638.1|	1_984	559	566	99	98	558	52.15	  622
gi|50122473|ref|YP_051640.1|	1_982	448	448	98	98	440	61.36	  577
gi|50122474|ref|YP_051641.1|	1_866	138	121	86	98	119	87.39	  227
gi|50122475|ref|YP_051642.1|	1_865	223	224	99	99	222	84.23	  404
gi|50122476|ref|YP_051643.1|	1_864	327	324	99	96	313	61.85	  416
gi|50122477|ref|YP_051644.1|	1_3750	310	325	96	91	299	31.44	  130
gi|50122479|ref|YP_051646.1|	1_1428	248	249	99	98	245	72.24	  373
gi|50122480|ref|YP_051647.1|	1_863	379	379	100	100	379	86.54	  702
gi|50122481|ref|YP_051648.1|	1_862	519	523	99	99	519	89.98	  921
gi|50122484|ref|YP_051651.1|	1_347	226	225	99	99	224	79.46	  366
gi|50122487|ref|YP_051654.1|	1_861	431	432	100	99	431	95.82	  807
gi|50122488|ref|YP_051655.1|	1_860	545	545	100	100	545	93.76	 1042
gi|50122489|ref|YP_051656.1|	1_859	270	266	96	98	261	80.84	  440
gi|50122490|ref|YP_051657.1|	1_858	745	746	99	99	744	88.58	 1372
gi|50122491|ref|YP_051658.1|	1_857	450	442	99	100	447	72.93	  667
gi|50122492|ref|YP_051659.1|	1_856	933	918	99	100	932	69.42	 1268
gi|50122493|ref|YP_051660.1|	1_855	381	380	99	99	379	83.91	  623
gi|50122494|ref|YP_051661.1|	1_854	294	294	100	100	294	91.16	  522
gi|50122495|ref|YP_051662.1|	1_853	256	256	100	100	256	87.11	  473
gi|50122496|ref|YP_051663.1|	1_852	446	446	100	100	446	93.95	  879
gi|50122497|ref|YP_051664.1|	1_851	450	453	100	98	450	89.78	  820
gi|50122498|ref|YP_051665.1|	1_850	450	450	100	100	450	87.11	  796
gi|50122499|ref|YP_051666.1|	1_849	524	524	100	100	524	87.79	  957
gi|50122500|ref|YP_051667.1|	1_848	511	511	99	99	510	71.37	  712
gi|50122502|ref|YP_051669.1|	1_846	118	128	100	82	113	30.43	33.5
gi|50122503|ref|YP_051670.1|	1_845	73	70	96	100	70	80.00	  115
gi|50122504|ref|YP_051671.1|	1_844	681	684	99	98	673	80.68	 1115
gi|50122505|ref|YP_051672.1|	1_843	476	475	99	99	469	88.91	  850
gi|50122506|ref|YP_051673.1|	1_842	951	949	99	98	934	77.01	 1450
gi|50122507|ref|YP_051674.1|	1_841	445	495	99	89	442	60.86	  555
gi|50122508|ref|YP_051675.1|	1_840	206	205	89	99	184	68.14	  236
gi|50122509|ref|YP_051676.1|	1_839	414	412	98	99	407	77.89	  666
gi|50122510|ref|YP_051677.1|	1_838	272	272	100	100	272	81.62	  449
gi|50122511|ref|YP_051678.1|	1_837	118	117	99	100	117	83.76	  201
gi|50122512|ref|YP_051679.1|	1_836	211	210	98	100	210	86.19	  365
gi|50122513|ref|YP_051680.1|	1_835	528	529	100	100	529	63.52	  635
gi|50122514|ref|YP_051681.1|	1_834	176	176	100	100	176	90.91	  323
gi|50122515|ref|YP_051682.1|	1_833	116	114	98	100	114	78.95	  189
gi|50122516|ref|YP_051683.1|	1_832	1345	1249	97	99	1310	56.12	 1442
gi|50122517|ref|YP_051684.1|	1_831	619	591	96	100	593	73.36	  910
gi|50122518|ref|YP_051685.1|	1_830	212	212	99	99	210	78.57	  362
gi|50122519|ref|YP_051686.1|	1_829	441	444	97	93	414	86.47	  737
gi|50122520|ref|YP_051687.1|	1_828	68	68	100	100	68	83.82	  125
gi|50122521|ref|YP_051688.1|	1_827	192	201	86	83	166	59.04	  210
gi|50122522|ref|YP_051689.1|	1_826	246	246	100	100	246	80.49	  398
gi|50122523|ref|YP_051690.1|	1_825	650	650	99	99	649	82.74	 1125
gi|50122524|ref|YP_051691.1|	1_2498	184	184	99	99	182	68.13	  250
gi|50122525|ref|YP_051692.1|	1_821	140	116	48	59	69	40.58	42.7
gi|50122527|ref|YP_051694.1|	1_824	221	222	100	99	221	75.11	  348
gi|50122528|ref|YP_051695.1|	1_810	206	206	100	100	206	89.32	  374
gi|50122529|ref|YP_051696.1|	1_809	236	239	100	100	241	44.00	  166
gi|50122530|ref|YP_051697.1|	1_808	120	123	94	92	113	53.10	  134
gi|50122531|ref|YP_051698.1|	1_807	150	150	100	100	150	92.00	  241
gi|50122532|ref|YP_051699.1|	1_806	75	75	100	100	75	98.67	  150
gi|50122533|ref|YP_051700.1|	1_805	106	106	100	100	106	90.57	  199
gi|50122534|ref|YP_051701.1|	1_804	130	130	100	100	130	93.08	  254
gi|50122535|ref|YP_051702.1|	1_803	250	208	83	100	208	57.69	  250
gi|50122536|ref|YP_051703.1|	1_802	646	651	99	99	645	68.06	  911
gi|50122540|ref|YP_051707.1|	1_801	102	109	68	83	70	51.43	69.3
gi|50122542|ref|YP_051709.1|	1_799	244	244	100	100	244	85.66	  440
gi|50122543|ref|YP_051710.1|	1_798	818	523	63	96	507	82.76	  871
gi|50122544|ref|YP_051711.1|	1_796	141	141	100	100	141	88.65	  261
gi|50122545|ref|YP_051712.1|	1_795	523	529	99	98	519	68.02	  634
gi|50122546|ref|YP_051713.1|	1_3290	610	432	40	56	244	34.84	  151
gi|50122547|ref|YP_051714.1|	1_785	338	346	98	95	330	68.48	  463
gi|50122548|ref|YP_051715.1|	1_784	237	241	98	91	219	78.54	  363
gi|50122549|ref|YP_051716.1|	1_783	273	272	100	100	273	75.09	  397
gi|50122550|ref|YP_051717.1|	1_782	184	184	100	99	182	81.52	  265
gi|50122551|ref|YP_051718.1|	1_781	96	99	89	97	86	78.12	  141
gi|50122552|ref|YP_051719.1|	1_780	197	197	100	94	185	80.54	  313
gi|50122553|ref|YP_051720.1|	1_778	379	204	53	98	199	81.41	  348
gi|50122554|ref|YP_051721.1|	1_2029	87	87	71	71	62	35.48	42.7
gi|50122559|ref|YP_051726.1|	1_777	43	42	98	100	42	64.29	58.9
gi|50122560|ref|YP_051727.1|	1_776	151	158	98	94	148	66.22	  208
gi|50122561|ref|YP_051728.1|	1_775	407	323	78	99	319	77.74	  461
gi|50122562|ref|YP_051729.1|	1_773	738	720	96	99	714	78.29	 1154
gi|50122564|ref|YP_051731.1|	1_766	155	156	97	96	150	68.67	  221
gi|50122565|ref|YP_051732.1|	1_765	255	255	100	100	255	85.88	  458
gi|50122566|ref|YP_051733.1|	1_764	105	105	100	100	105	86.67	  190
gi|50122567|ref|YP_051734.1|	1_762	478	430	87	97	418	83.25	  749
gi|50122568|ref|YP_051735.1|	1_761	445	446	96	97	426	87.76	  768
gi|50122569|ref|YP_051736.1|	1_760	114	108	93	98	106	83.96	  182
gi|50122571|ref|YP_051738.1|	1_3278	184	93	30	63	59	38.98	36.6
gi|50122573|ref|YP_051740.1|	1_757	420	420	100	98	410	85.00	  736
gi|50122574|ref|YP_051741.1|	1_756	307	306	99	99	305	79.67	  501
gi|50122577|ref|YP_051744.1|	1_2290	218	214	96	97	209	48.80	  215
gi|50122580|ref|YP_051747.1|	1_2935	563	77	9	68	52	38.46	32.0
gi|50122581|ref|YP_051748.1|	1_748	340	335	93	94	316	81.33	  556
gi|50122582|ref|YP_051749.1|	1_747	90	73	82	100	74	51.35	54.3
gi|50122584|ref|YP_051751.1|	1_745	328	329	100	99	328	81.71	  543
gi|50122585|ref|YP_051752.1|	1_744	468	430	92	100	430	95.12	  842
gi|50122586|ref|YP_051753.1|	1_743	360	358	99	99	357	77.31	  573
gi|50122589|ref|YP_051756.1|	1_740	156	160	98	96	153	87.58	  268
gi|50122590|ref|YP_051757.1|	1_739	216	204	94	100	204	79.41	  340
gi|50122591|ref|YP_051758.1|	1_738	397	397	100	100	397	78.34	  654
gi|50122598|ref|YP_051765.1|	1_726	78	59	64	85	50	56.00	53.5
gi|50122600|ref|YP_051767.1|	1_734	326	333	100	98	326	90.80	  628
gi|50122601|ref|YP_051768.1|	1_733	1098	1095	100	100	1102	72.78	 1641
gi|50122602|ref|YP_051769.1|	1_732	443	441	99	99	441	63.27	  537
gi|50122603|ref|YP_051770.1|	1_731	310	316	100	100	318	69.18	  436
gi|50122604|ref|YP_051771.1|	1_730	337	336	100	100	338	76.33	  522
gi|50122605|ref|YP_051772.1|	1_729	184	184	100	100	184	69.02	  263
gi|50122609|ref|YP_051776.1|	1_722	139	141	100	99	139	80.58	  253
gi|50122610|ref|YP_051777.1|	1_721	944	943	99	99	942	92.25	 1793
gi|50122611|ref|YP_051778.1|	1_720	187	180	100	100	189	71.96	  237
gi|50122612|ref|YP_051779.1|	1_2707	583	403	16	22	97	34.02	41.2
gi|50122613|ref|YP_051780.1|	1_1865	151	148	95	96	143	37.06	  107
gi|50122633|ref|YP_051800.1|	1_1477	393	624	11	7	44	31.82	32.3
gi|50122639|ref|YP_051806.1|	1_2512	181	100	21	38	38	34.21	27.7
gi|50122667|ref|YP_051834.1|	1_715	349	344	98	97	334	80.70	  553
gi|50122668|ref|YP_051835.1|	1_714	350	688	100	51	350	90.57	  625
gi|50122670|ref|YP_051837.1|	1_713	363	363	100	100	363	81.82	  622
gi|50122671|ref|YP_051838.1|	1_712	368	362	99	99	363	81.27	  588
gi|50122672|ref|YP_051839.1|	1_711	820	821	99	99	815	73.01	 1224
gi|50122673|ref|YP_051840.1|	1_710	435	436	99	99	433	84.99	  776
gi|50122674|ref|YP_051841.1|	1_709	183	182	99	100	182	54.40	  199
gi|50122675|ref|YP_051842.1|	1_708	304	297	99	98	300	71.00	  401
gi|50122678|ref|YP_051845.1|	1_705	242	232	90	94	218	67.43	  290
gi|50122679|ref|YP_051846.1|	1_704	284	286	100	99	284	79.23	  429
gi|50122680|ref|YP_051847.1|	1_703	292	292	100	100	292	77.40	  445
gi|50122681|ref|YP_051848.1|	1_693	271	269	99	99	267	86.14	  484
gi|50122682|ref|YP_051849.1|	1_692	326	326	100	100	326	88.65	  596
gi|50122683|ref|YP_051850.1|	1_691	442	431	100	100	445	61.80	  488
gi|50122684|ref|YP_051851.1|	1_690	378	378	100	100	378	78.84	  622
gi|50122685|ref|YP_051852.1|	1_689	294	294	99	99	293	86.35	  533
gi|50122686|ref|YP_051853.1|	1_688	471	471	99	99	470	80.21	  786
gi|50122687|ref|YP_051854.1|	1_687	395	393	99	100	394	82.99	  672
gi|50122688|ref|YP_051855.1|	1_686	155	161	100	95	155	75.48	  241
gi|50122689|ref|YP_051856.1|	1_685	229	227	97	98	223	78.48	  353
gi|50122691|ref|YP_051858.1|	1_2286	316	246	56	74	187	34.22	  104
gi|50122697|ref|YP_051864.1|	1_117	419	587	90	65	387	29.97	  167
gi|50122699|ref|YP_051866.1|	1_684	119	120	98	98	117	79.49	  194
gi|50122700|ref|YP_051867.1|	1_683	865	857	98	99	849	92.11	 1597
gi|50122702|ref|YP_051869.1|	1_3807	103	110	92	71	79	37.97	61.6
gi|50122703|ref|YP_051870.1|	1_681	747	783	99	95	752	66.49	 1016
gi|50122705|ref|YP_051872.1|	1_680	327	333	99	98	326	65.95	  459
gi|50122706|ref|YP_051873.1|	1_679	442	444	99	99	441	65.53	  526
gi|50122707|ref|YP_051874.1|	1_678	395	394	99	92	368	72.56	  583
gi|50122709|ref|YP_051876.1|	1_677	475	474	99	100	474	94.73	  914
gi|50122710|ref|YP_051877.1|	1_676	625	616	100	100	630	85.71	  981
gi|50122711|ref|YP_051878.1|	1_675	887	887	100	100	887	91.66	 1723
gi|50122712|ref|YP_051879.1|	1_674	254	254	100	94	239	95.28	  461
gi|50122713|ref|YP_051880.1|	1_672	452	243	52	96	235	89.36	  426
gi|50122716|ref|YP_051883.1|	1_670	284	284	100	96	274	75.55	  400
gi|50122717|ref|YP_051884.1|	1_669	191	188	94	95	179	72.63	  273
gi|50122718|ref|YP_051885.1|	1_668	290	287	99	100	287	73.52	  446
gi|50122719|ref|YP_051886.1|	1_667	296	296	99	99	295	75.25	  442
gi|50122720|ref|YP_051887.1|	1_666	148	147	99	99	146	71.92	  214
gi|50122721|ref|YP_051888.1|	1_665	490	473	96	98	468	66.67	  622
gi|50122722|ref|YP_051889.1|	1_664	401	400	100	100	401	53.12	  422
gi|50122723|ref|YP_051890.1|	1_663	346	346	99	99	345	85.80	  620
gi|50122724|ref|YP_051891.1|	1_662	208	208	100	100	208	68.75	  271
gi|50122725|ref|YP_051892.1|	1_661	250	250	100	100	250	72.40	  377
gi|50122726|ref|YP_051893.1|	1_660	64	65	97	95	62	74.19	95.5
gi|50122727|ref|YP_051894.1|	1_659	131	134	99	97	130	74.62	  203
gi|50122728|ref|YP_051895.1|	1_657	900	897	99	100	899	88.99	 1669
gi|50122729|ref|YP_051896.1|	1_656	171	144	85	100	147	53.74	  130
gi|50122730|ref|YP_051897.1|	1_655	175	174	97	97	169	70.41	  228
gi|50122731|ref|YP_051898.1|	1_654	306	306	100	100	306	92.81	  602
gi|50122732|ref|YP_051899.1|	1_653	383	383	100	100	383	97.13	  746
gi|50122733|ref|YP_051900.1|	1_652	418	418	100	100	418	97.37	  840
gi|50122734|ref|YP_051901.1|	1_651	294	250	78	95	229	79.41	  384
gi|50122735|ref|YP_051902.1|	1_3295	306	366	81	68	252	37.70	  160
gi|50122736|ref|YP_051903.1|	1_650	486	486	99	99	484	89.88	  825
gi|50122737|ref|YP_051904.1|	1_649	363	363	94	98	340	85.67	  596
gi|50122738|ref|YP_051905.1|	1_648	400	400	100	100	400	90.00	  690
gi|50122739|ref|YP_051906.1|	1_647	438	437	99	100	437	86.73	  767
gi|50122740|ref|YP_051907.1|	1_646	360	360	100	100	360	92.50	  682
gi|50122741|ref|YP_051908.1|	1_645	453	453	100	100	453	77.48	  662
gi|50122742|ref|YP_051909.1|	1_644	495	494	99	99	494	80.97	  772
gi|50122743|ref|YP_051910.1|	1_643	587	587	100	100	587	90.29	 1083
gi|50122744|ref|YP_051911.1|	1_642	106	107	100	99	106	83.02	  174
gi|50122745|ref|YP_051912.1|	1_641	314	313	100	100	314	86.94	  554
gi|50122746|ref|YP_051913.1|	1_640	152	152	100	100	152	89.47	  279
gi|50122747|ref|YP_051914.1|	1_638	145	153	94	89	136	69.85	  199
gi|50122748|ref|YP_051915.1|	1_637	334	334	99	99	333	89.79	  619
gi|50122749|ref|YP_051916.1|	1_636	163	163	100	100	163	89.57	  295
gi|50122750|ref|YP_051917.1|	1_635	572	573	100	100	573	88.48	 1075
gi|50122751|ref|YP_051918.1|	1_634	601	655	99	92	601	72.05	  889
gi|50122752|ref|YP_051919.1|	1_633	532	525	100	100	532	88.53	  974
gi|50122753|ref|YP_051920.1|	1_632	363	363	100	100	363	89.26	  673
gi|50122754|ref|YP_051921.1|	1_631	466	466	100	100	466	91.63	  882
gi|50122755|ref|YP_051922.1|	1_630	200	200	99	99	199	86.93	  367
gi|50122758|ref|YP_051925.1|	1_40	278	268	87	88	246	31.58	  107
gi|50122762|ref|YP_051929.1|	1_625	552	553	99	99	551	68.42	  797
gi|161501870|ref|YP_051932.2|	1_624	327	327	96	100	314	78.90	  539
gi|50122766|ref|YP_051933.1|	1_623	535	536	100	99	535	76.82	  735
gi|229220651|ref|YP_051934.2|	1_622	236	237	100	99	236	72.46	  349
gi|50122769|ref|YP_051936.1|	1_621	554	554	100	100	554	81.77	  932
gi|50122770|ref|YP_051937.1|	1_620	97	98	99	99	97	86.60	  172
gi|50122771|ref|YP_051938.1|	1_616	256	255	100	100	259	68.34	  337
gi|50122773|ref|YP_051940.1|	1_610	788	790	99	99	787	78.65	 1259
gi|50122774|ref|YP_051941.1|	1_609	967	1022	100	95	967	84.59	 1702
gi|50122775|ref|YP_051942.1|	1_608	217	217	100	100	217	91.24	  420
gi|50122776|ref|YP_051943.1|	1_607	291	305	99	99	303	70.96	  398
gi|50122777|ref|YP_051944.1|	1_606	787	799	100	98	794	74.31	 1242
gi|50122778|ref|YP_051945.1|	1_605	431	433	99	98	427	79.16	  697
gi|50122779|ref|YP_051946.1|	1_604	333	333	100	100	333	84.68	  566
gi|50122780|ref|YP_051947.1|	1_603	272	272	100	100	272	87.13	  503
gi|50122781|ref|YP_051948.1|	1_602	125	125	100	100	125	78.40	  225
gi|50122782|ref|YP_051949.1|	1_601	281	280	96	96	269	84.76	  484
gi|50122783|ref|YP_051950.1|	1_2167	174	158	52	53	90	30.00	35.4
gi|50122785|ref|YP_051952.1|	1_600	160	165	100	97	160	85.62	  285
gi|50122786|ref|YP_051953.1|	1_599	156	156	100	100	156	84.62	  251
gi|50122787|ref|YP_051954.1|	1_598	273	258	93	99	255	86.67	  457
gi|50122788|ref|YP_051955.1|	1_597	204	230	99	88	203	79.31	  328
gi|50122789|ref|YP_051956.1|	1_3959	122	122	97	97	118	45.76	  117
gi|50122790|ref|YP_051957.1|	1_3958	229	230	99	98	226	62.83	  280
gi|50122791|ref|YP_051958.1|	1_594	1074	1074	100	100	1074	93.85	 2093
gi|50122792|ref|YP_051959.1|	1_593	382	382	100	100	382	89.27	  691
gi|50122793|ref|YP_051960.1|	1_592	273	273	100	100	273	83.52	  447
gi|50122794|ref|YP_051961.1|	1_591	316	316	100	100	316	85.13	  568
gi|50122795|ref|YP_051962.1|	1_590	157	152	92	95	145	73.79	  224
gi|50122796|ref|YP_051963.1|	1_589	170	168	92	93	156	63.46	  222
gi|50122797|ref|YP_051964.1|	1_588	937	940	100	100	940	85.21	 1696
gi|50122798|ref|YP_051965.1|	1_587	313	313	100	100	313	87.22	  557
gi|50122799|ref|YP_051966.1|	1_586	87	87	100	100	87	90.80	  158
gi|50122800|ref|YP_051967.1|	1_585	306	295	96	99	294	79.59	  501
gi|50122801|ref|YP_051968.1|	1_584	393	392	99	99	388	69.33	  486
gi|50122802|ref|YP_051969.1|	1_583	379	377	100	100	379	89.45	  669
gi|50122803|ref|YP_051970.1|	1_582	635	639	100	100	639	92.49	 1176
gi|50122804|ref|YP_051971.1|	1_581	191	190	99	99	189	91.01	  342
gi|50122805|ref|YP_051972.1|	1_580	445	437	97	97	430	78.14	  639
gi|50122806|ref|YP_051973.1|	1_579	195	195	100	100	195	86.67	  353
gi|50122807|ref|YP_051974.1|	1_578	362	378	99	95	360	47.78	  329
gi|50122808|ref|YP_051975.1|	1_577	317	317	100	100	317	89.27	  593
gi|50122809|ref|YP_051976.1|	1_576	257	257	100	100	257	80.16	  426
gi|50122810|ref|YP_051977.1|	1_575	429	429	100	100	429	85.08	  740
gi|50122811|ref|YP_051978.1|	1_574	309	309	100	100	309	88.35	  579
gi|50122812|ref|YP_051979.1|	1_573	819	818	99	99	818	88.39	 1474
gi|50122813|ref|YP_051980.1|	1_572	228	232	99	97	226	73.45	  339
gi|50122814|ref|YP_051981.1|	1_571	238	238	100	100	238	96.64	  474
gi|50122815|ref|YP_051982.1|	1_570	160	161	100	100	161	77.02	  261
gi|50122817|ref|YP_051984.1|	1_569	295	293	97	99	292	74.32	  453
gi|50122818|ref|YP_051985.1|	1_568	216	216	100	100	216	78.24	  339
gi|50122819|ref|YP_051986.1|	1_567	179	179	96	96	171	86.55	  313
gi|50122820|ref|YP_051987.1|	1_566	110	110	95	95	105	73.33	  138
gi|50122821|ref|YP_051988.1|	1_565	644	643	99	100	643	69.98	  962
gi|50122822|ref|YP_051989.1|	1_564	555	572	99	97	554	88.99	 1031
gi|50122823|ref|YP_051990.1|	1_563	575	570	98	100	573	64.92	  674
gi|50122826|ref|YP_051993.1|	1_562	410	410	100	100	410	90.24	  768
gi|50122827|ref|YP_051994.1|	1_561	219	220	99	99	217	87.10	  389
gi|50122828|ref|YP_051995.1|	1_560	297	297	100	100	297	94.28	  576
gi|50122829|ref|YP_051996.1|	1_559	246	242	98	95	231	71.90	  346
gi|50122830|ref|YP_051997.1|	1_558	204	204	99	99	201	69.15	  259
gi|50122831|ref|YP_051998.1|	1_557	286	293	97	95	278	80.22	  451
gi|50122832|ref|YP_051999.1|	1_556	358	358	100	100	358	91.90	  696
gi|50122833|ref|YP_052000.1|	1_555	387	387	100	100	387	94.57	  736
gi|50122834|ref|YP_052001.1|	1_554	338	338	100	100	338	87.28	  620
gi|50122838|ref|YP_052005.1|	1_551	659	632	96	100	633	91.63	 1226
gi|50122840|ref|YP_052007.1|	1_550	383	384	100	99	383	91.64	  716
gi|50122841|ref|YP_052008.1|	1_549	170	156	92	100	156	75.64	  258
gi|50122842|ref|YP_052009.1|	1_548	232	232	99	99	231	77.92	  384
gi|50122843|ref|YP_052010.1|	1_547	244	244	100	100	244	79.51	  412
gi|50122844|ref|YP_052011.1|	1_546	319	317	99	100	317	87.70	  580
gi|50122845|ref|YP_052012.1|	1_545	187	197	100	95	187	82.89	  335
gi|50122846|ref|YP_052013.1|	1_544	139	139	99	99	138	87.68	  254
gi|50122847|ref|YP_052014.1|	1_543	334	334	100	100	334	92.51	  642
gi|50122848|ref|YP_052015.1|	1_542	463	460	98	98	453	87.64	  837
gi|50122849|ref|YP_052016.1|	1_541	432	432	100	100	432	90.05	  811
gi|50122850|ref|YP_052017.1|	1_540	66	66	100	100	66	83.33	92.0
gi|50122851|ref|YP_052018.1|	1_539	331	331	99	100	331	86.71	  570
gi|50122852|ref|YP_052019.1|	1_538	417	418	100	100	422	81.99	  620
gi|50122853|ref|YP_052020.1|	1_537	426	426	99	99	425	88.94	  786
gi|50122854|ref|YP_052021.1|	1_536	99	99	86	100	85	92.00	  167
gi|50122855|ref|YP_052022.1|	1_535	313	313	100	100	313	80.83	  532
gi|50122856|ref|YP_052023.1|	1_534	651	629	100	100	651	70.66	  907
gi|50122857|ref|YP_052024.1|	1_533	556	563	96	99	549	66.08	  716
gi|50122858|ref|YP_052025.1|	1_532	160	157	96	98	154	74.68	  239
gi|50122859|ref|YP_052026.1|	1_531	518	503	96	98	497	69.62	  675
gi|50122860|ref|YP_052027.1|	1_530	379	379	100	100	379	86.54	  685
gi|50122861|ref|YP_052028.1|	1_3502	526	522	99	99	524	83.21	  870
gi|50122862|ref|YP_052029.1|	1_3503	187	187	100	100	187	89.84	  357
gi|50122867|ref|YP_052034.1|	1_529	308	310	100	99	308	65.58	  404
gi|50122871|ref|YP_052038.1|	1_1274	205	205	100	100	205	82.44	  345
gi|50122872|ref|YP_052039.1|	1_1276	296	315	98	92	291	75.95	  469
gi|50122873|ref|YP_052040.1|	1_3998	388	383	89	99	346	43.16	  271
gi|50122879|ref|YP_052046.1|	1_3173	107	135	88	61	97	34.02	43.9
gi|50122884|ref|YP_052051.1|	1_473	180	180	100	100	180	87.22	  333
gi|50122885|ref|YP_052052.1|	1_472	349	349	100	100	349	82.23	  584
gi|50122886|ref|YP_052053.1|	1_471	341	304	84	93	285	77.19	  454
gi|50122887|ref|YP_052054.1|	1_470	1107	1104	100	100	1107	77.24	 1685
gi|50122888|ref|YP_052055.1|	1_469	325	325	100	100	325	82.77	  577
gi|50122889|ref|YP_052056.1|	1_468	598	598	100	100	598	91.30	 1136
gi|50122890|ref|YP_052057.1|	1_467	245	244	100	100	245	89.39	  468
gi|50122891|ref|YP_052058.1|	1_466	132	131	99	100	131	82.44	  205
gi|50122892|ref|YP_052059.1|	1_465	118	118	100	91	107	84.75	  176
gi|50122893|ref|YP_052060.1|	1_1356	194	343	43	26	90	27.78	32.7
gi|50122894|ref|YP_052061.1|	1_464	117	117	100	100	117	93.16	  224
gi|50122896|ref|YP_052063.1|	1_463	188	188	100	100	188	72.87	  297
gi|50122897|ref|YP_052064.1|	1_462	347	348	99	99	343	80.47	  567
gi|50122898|ref|YP_052065.1|	1_461	114	114	100	100	114	72.81	  180
gi|50122899|ref|YP_052066.1|	1_460	549	550	99	99	548	88.50	 1004
gi|50122901|ref|YP_052068.1|	1_459	458	455	98	99	449	87.97	  773
gi|50122903|ref|YP_052070.1|	1_458	548	548	100	100	548	70.07	  750
gi|50122904|ref|YP_052071.1|	1_3970	484	483	93	94	466	36.48	  271
gi|50122905|ref|YP_052072.1|	1_455	701	705	100	100	707	76.52	 1122
gi|50122906|ref|YP_052073.1|	1_454	318	331	99	96	320	61.25	  364
gi|50122907|ref|YP_052074.1|	1_451	1227	1228	99	99	1225	87.27	 2201
gi|50122908|ref|YP_052075.1|	1_450	276	277	99	99	276	83.33	  473
gi|50122909|ref|YP_052076.1|	1_449	592	585	97	98	572	80.59	  964
gi|50122910|ref|YP_052077.1|	1_448	435	436	99	99	433	88.91	  824
gi|50122911|ref|YP_052078.1|	1_447	532	532	100	100	532	81.77	  914
gi|50122912|ref|YP_052079.1|	1_446	309	309	100	100	309	87.06	  573
gi|50122913|ref|YP_052080.1|	1_444	182	178	97	99	177	76.27	  277
gi|50122914|ref|YP_052081.1|	1_443	85	85	99	99	84	48.81	95.1
gi|50122915|ref|YP_052082.1|	1_442	275	275	98	98	270	65.56	  357
gi|50122916|ref|YP_052083.1|	1_441	372	189	48	94	178	76.40	  285
gi|50122917|ref|YP_052084.1|	1_439	157	156	100	100	157	84.08	  266
gi|50122918|ref|YP_052085.1|	1_438	373	377	100	100	377	63.93	  474
gi|50122919|ref|YP_052086.1|	1_437	169	170	99	99	168	90.48	  311
gi|50122920|ref|YP_052087.1|	1_436	315	313	99	99	311	77.17	  501
gi|50122921|ref|YP_052088.1|	1_435	429	431	99	99	428	73.13	  653
gi|50122922|ref|YP_052089.1|	1_434	458	458	100	100	458	89.52	  849
